sector	technology	year	region	scenario_source	metric	production	technology_share
power	hydrocap	2036	global	demo_2020	target_cps	24713.5148911437	0.383651467553268
power	hydrocap	2036	global	demo_2020	target_sds	25281.505094268	0.373694396610012
power	hydrocap	2036	global	demo_2020	target_sps	24797.8310654758	0.381513702052505
power	hydrocap	2036	europe	demo_2020	projected	4711.36180092137	0.0227784745059571
power	hydrocap	2036	europe	demo_2020	corporate_economy	682842.505731363	0.546597517910827
power	hydrocap	2036	europe	demo_2020	target_cps	5486.58821173196	0.445608887763141
power	hydrocap	2036	europe	demo_2020	target_sds	5818.7657014585	0.375101240137986
power	hydrocap	2036	europe	demo_2020	target_sps	5599.2853567373	0.416369153440771
power	hydrocap	2037	global	demo_2020	projected	24568.4250421722	0.263127374546736
power	hydrocap	2037	global	demo_2020	corporate_economy	3134908.31676274	0.367206430711096
power	hydrocap	2037	global	demo_2020	target_cps	24750.6890255196	0.382080358106988
power	hydrocap	2037	global	demo_2020	target_sds	25350.1589762479	0.370696499578789
power	hydrocap	2037	global	demo_2020	target_sps	24836.2249302848	0.379756462359079
power	hydrocap	2037	europe	demo_2020	projected	4701.97717927732	0.0227784745059571
power	hydrocap	2037	europe	demo_2020	corporate_economy	684698.266893822	0.546028930846327
power	hydrocap	2037	europe	demo_2020	target_cps	5522.63461497978	0.440868000604979
power	hydrocap	2037	europe	demo_2020	target_sds	5877.26064807107	0.367661523849468
power	hydrocap	2037	europe	demo_2020	target_sps	5635.49115614078	0.409478223078923
power	hydrocap	2038	global	demo_2020	projected	24580.9196974726	0.263125245671719
power	hydrocap	2038	global	demo_2020	corporate_economy	3123558.68768582	0.368057792753968
power	hydrocap	2038	global	demo_2020	target_cps	24787.8631598955	0.380526718944225
power	hydrocap	2038	global	demo_2020	target_sds	25418.8128582277	0.367762130117898
power	hydrocap	2038	global	demo_2020	target_sps	24874.6187950938	0.378020686300273
power	hydrocap	2038	europe	demo_2020	projected	4692.59255763328	0.0227784745059571
power	hydrocap	2038	europe	demo_2020	corporate_economy	686554.028056282	0.566743602342393
power	hydrocap	2038	europe	demo_2020	target_cps	5558.68101822759	0.43628649568099
power	hydrocap	2038	europe	demo_2020	target_sds	5935.75559468364	0.360649425819026
power	hydrocap	2038	europe	demo_2020	target_sps	5671.69695554426	0.402895414578936
power	hydrocap	2039	global	demo_2020	projected	24593.4143527731	0.263124047254247
power	hydrocap	2039	global	demo_2020	corporate_economy	3112209.05860891	0.368843004494501
power	hydrocap	2039	global	demo_2020	target_cps	24825.0372942713	0.378990260279382
power	hydrocap	2039	global	demo_2020	target_sds	25487.4667402076	0.364889290106543
power	hydrocap	2039	global	demo_2020	target_sps	24913.0126599028	0.376305983014916
power	hydrocap	2039	europe	demo_2020	projected	4683.20793598923	0.0227784745059571
power	hydrocap	2039	europe	demo_2020	corporate_economy	688409.789218741	0.566197146670501
power	hydrocap	2039	europe	demo_2020	target_cps	5594.72742147541	0.431856468536006
power	hydrocap	2039	europe	demo_2020	target_sds	5994.25054129621	0.354029108174959
power	hydrocap	2039	europe	demo_2020	target_sps	5707.90275494774	0.396600513774927
power	hydrocap	2040	global	demo_2020	projected	24605.9090080735	0.263123797541566
power	hydrocap	2040	global	demo_2020	corporate_economy	3100859.429532	0.368344158741505
power	hydrocap	2040	global	demo_2020	target_cps	24862.2114286472	0.37747069870065
power	hydrocap	2040	global	demo_2020	target_sds	25556.1206221874	0.362076064349868
power	hydrocap	2040	global	demo_2020	target_sps	24951.4065247118	0.374611971074889
power	hydrocap	2040	europe	demo_2020	projected	4673.82331434519	0.0227784745059571
power	hydrocap	2040	europe	demo_2020	corporate_economy	690265.5503812	0.565654673565096
power	hydrocap	2040	europe	demo_2020	target_cps	5630.77382472322	0.427570528902806
power	hydrocap	2040	europe	demo_2020	target_sds	6052.74548790877	0.347768628883018
power	hydrocap	2040	europe	demo_2020	target_sps	5744.10855435122	0.39057503684724
power	oilcap	2020	europe	demo_2020	projected	19.9268081828953	0.00455590471066464
power	oilcap	2020	europe	demo_2020	corporate_economy	5064.4667862955	0.00334544463874293
power	oilcap	2020	europe	demo_2020	target_cps	19.9268081828953	0.00229517990526875
power	oilcap	2020	europe	demo_2020	target_sds	19.9268081828953	0.00229517990526875
power	oilcap	2020	europe	demo_2020	target_sps	19.9268081828953	0.00229517990526875
power	oilcap	2020	global	demo_2020	projected	144.852486152511	0.0459537718764499
power	oilcap	2020	global	demo_2020	corporate_economy	20277.4083936221	0.00211877275658953
power	oilcap	2020	global	demo_2020	target_cps	144.852486152511	0.0024968234119653
power	oilcap	2020	global	demo_2020	target_sds	144.852486152511	0.0024968234119653
power	oilcap	2020	global	demo_2020	target_sps	144.852486152511	0.0024968234119653
power	oilcap	2021	global	demo_2020	projected	143.918183582148	0.0458110551066771
power	oilcap	2021	global	demo_2020	corporate_economy	20123.1650401777	0.00207719400543391
power	oilcap	2021	global	demo_2020	target_cps	135.05528169776	0.00230686317460894
power	oilcap	2021	global	demo_2020	target_sds	133.507047640103	0.00227486719021166
power	oilcap	2021	global	demo_2020	target_sps	134.925876471336	0.00230353203194124
power	oilcap	2021	europe	demo_2020	projected	18.8573744985562	0.00455753098158598
power	oilcap	2021	europe	demo_2020	corporate_economy	4943.45424703976	0.00325072345109171
power	oilcap	2021	europe	demo_2020	target_cps	19.7787378262092	0.00221822626329155
power	oilcap	2021	europe	demo_2020	target_sds	19.7529645092068	0.00218718304260246
power	oilcap	2021	europe	demo_2020	target_sps	19.7687972399703	0.00220835089474499
power	oilcap	2022	global	demo_2020	projected	142.983881011786	0.0456801940097742
power	oilcap	2022	global	demo_2020	corporate_economy	19968.9216867333	0.00205698266371634
power	oilcap	2022	global	demo_2020	target_cps	125.258077243008	0.0021203132350642
power	oilcap	2022	global	demo_2020	target_sds	122.161609026761	0.00205794477794586
power	oilcap	2022	global	demo_2020	target_sps	124.999266888084	0.00211389363596215
power	oilcap	2022	europe	demo_2020	projected	17.7879408142171	0.00455919585934216
power	oilcap	2022	europe	demo_2020	corporate_economy	4822.44170778401	0.00315685604726333
power	oilcap	2022	europe	demo_2020	target_cps	19.6306674614626	0.00214521563612246
power	oilcap	2022	europe	demo_2020	target_sds	19.5791208436192	0.00208722709062126
power	oilcap	2022	europe	demo_2020	target_sps	19.6107862970453	0.00212660287354848
power	oilcap	2023	global	demo_2020	projected	142.049578441423	0.0455600928320199
power	oilcap	2023	global	demo_2020	corporate_economy	19814.6783332889	0.00201546067441513
power	oilcap	2023	global	demo_2020	target_cps	115.460872788257	0.00193708257426973
power	oilcap	2023	global	demo_2020	target_sds	110.816170413419	0.00184588685205481
power	oilcap	2023	global	demo_2020	target_sps	115.072657304832	0.00192780563563282
power	oilcap	2023	europe	demo_2020	projected	16.718507129878	0.00456090073520683
power	oilcap	2023	europe	demo_2020	corporate_economy	4701.42916852827	0.00306383093548382
power	oilcap	2023	europe	demo_2020	target_cps	19.482597096716	0.00207585254156394
power	oilcap	2023	europe	demo_2020	target_sds	19.4052771699307	0.00199444625010082
power	oilcap	2023	europe	demo_2020	target_sps	19.4527753460442	0.0020495025311215
power	oilcap	2024	global	demo_2020	projected	141.115275871061	0.0454498419772316
power	oilcap	2024	global	demo_2020	corporate_economy	19660.4349798446	0.00199839819519912
power	oilcap	2024	global	demo_2020	target_cps	105.663668333506	0.0017570833837591
power	oilcap	2024	global	demo_2020	target_sds	99.4707317899836	0.00163853159793209
power	oilcap	2024	global	demo_2020	target_sps	105.146047721579	0.00174516925035583
power	oilcap	2024	europe	demo_2020	projected	15.6490734455389	0.00456264706811616
power	oilcap	2024	europe	demo_2020	corporate_economy	4580.41662927253	0.00297163682929428
power	oilcap	2024	europe	demo_2020	target_cps	19.3345267319695	0.00200987030071431
power	oilcap	2024	europe	demo_2020	target_sds	19.2314335043431	0.00190809471672419
power	oilcap	2024	europe	demo_2020	target_sps	19.2947644031192	0.00197666446812007
power	oilcap	2025	global	demo_2020	projected	140.180973300699	0.045348697962785
power	oilcap	2025	global	demo_2020	corporate_economy	18243.3049613938	0.00190178739470543
power	oilcap	2025	global	demo_2020	target_cps	95.8664638787546	0.00158023092500343
power	oilcap	2025	global	demo_2020	target_sds	88.125293186734993	0.00143572429898846
power	oilcap	2025	global	demo_2020	target_sps	95.2194381383271	0.00156588933028826
power	oilcap	2025	europe	demo_2020	projected	14.5796397611998	0.00456443638883279
power	oilcap	2025	europe	demo_2020	corporate_economy	4459.40409001678	0.00318594867429113
power	oilcap	2025	europe	demo_2020	target_cps	19.1864563672229	0.00194702761335578
power	oilcap	2025	europe	demo_2020	target_sds	19.0575898306546	0.00182752658385285
power	oilcap	2025	europe	demo_2020	target_sps	19.1367534601941	0.00190774474796561
power	oilcap	2026	global	demo_2020	projected	139.246670730336	0.0452560709667841
power	oilcap	2026	global	demo_2020	corporate_economy	18124.5843048731	0.00190236022469917
power	oilcap	2026	global	demo_2020	target_cps	91.8711628865694	0.00150653918976045
power	oilcap	2026	global	demo_2020	target_sds	83.3654225346371	0.00134991427828652
power	oilcap	2026	global	demo_2020	target_sps	90.809009163146	0.00148324017908623
power	oilcap	2026	europe	demo_2020	projected	13.5102060768607	0.0045662703044211
power	oilcap	2026	europe	demo_2020	corporate_economy	4338.39155076104	0.00308981052079778
power	oilcap	2026	europe	demo_2020	target_cps	18.8209710376908	0.00186551320877863
power	oilcap	2026	europe	demo_2020	target_sds	18.6523166847507	0.00171478229406211
power	oilcap	2026	europe	demo_2020	target_sps	18.7440783111613	0.00181364016548578
power	oilcap	2027	global	demo_2020	projected	137.871225970924	0.0408849504095909
power	oilcap	2027	global	demo_2020	corporate_economy	17954.4073302917	0.00188615081380043
power	oilcap	2027	global	demo_2020	target_cps	87.8758618943841	0.00143360600973592
power	oilcap	2027	global	demo_2020	target_sds	78.6055518825392	0.00126514204971841
power	oilcap	2027	global	demo_2020	target_sps	86.3985801879648	0.00140170359218839
power	oilcap	2027	europe	demo_2020	projected	11.9996302034715	2.81580790392532e-4
power	oilcap	2027	europe	demo_2020	corporate_economy	4165.92269344446	0.00295784606404085
power	oilcap	2027	europe	demo_2020	target_cps	18.4554857081588	0.00178770466040608
power	oilcap	2027	europe	demo_2020	target_sds	18.2470435388468	0.00161098235399818
power	oilcap	2027	europe	demo_2020	target_sps	18.3514031621284	0.0017249129846873
power	oilcap	2028	global	demo_2020	projected	137.936074203832	0.040808187938047
power	oilcap	2028	global	demo_2020	corporate_economy	17952.2310052813	0.00188742940473148
power	oilcap	2028	global	demo_2020	target_cps	83.8805609021989	0.00136141973247641
power	oilcap	2028	global	demo_2020	target_sds	73.8456812304413	0.00118138889975418
power	oilcap	2028	global	demo_2020	target_sps	81.9881512127837	0.00132125725495831
power	oilcap	2028	europe	demo_2020	projected	11.9293473224029	2.83509046564262e-4
power	oilcap	2028	europe	demo_2020	corporate_economy	4161.45448569901	0.00294525731182416
power	oilcap	2028	europe	demo_2020	target_cps	18.0900003786268	0.00171335486838918
power	oilcap	2028	europe	demo_2020	target_sds	17.8417703929429	0.00151510299888187
power	oilcap	2028	europe	demo_2020	target_sps	17.9587280130955	0.00164111508900901
power	oilcap	2029	global	demo_2020	projected	125.534145904595	0.0406957909791321
power	oilcap	2029	global	demo_2020	corporate_economy	17186.5777477408	0.0018172820058646
power	oilcap	2029	global	demo_2020	target_cps	79.8852599100137	0.00128996894297628
power	oilcap	2029	global	demo_2020	target_sds	69.0858105783435	0.00109863656210032
power	oilcap	2029	global	demo_2020	target_sps	77.5777222376025	0.00124187944554747
power	oilcap	2029	europe	demo_2020	projected	11.8590644413342	2.85487226631882e-4
power	oilcap	2029	europe	demo_2020	corporate_economy	4156.98627795355	0.0029327485431645
power	oilcap	2029	europe	demo_2020	target_cps	17.7245150490948	0.00164223822346113
power	oilcap	2029	europe	demo_2020	target_sds	17.436497247039	0.00142627096130597
power	oilcap	2029	europe	demo_2020	target_sps	17.5660528640626	0.00156184680689757
power	oilcap	2030	global	demo_2020	projected	124.992451358805	0.0406322387912731
power	oilcap	2030	global	demo_2020	corporate_economy	17147.2561816222	0.00181792551476937
power	oilcap	2030	global	demo_2020	target_cps	75.8899589178285	0.00121924245766012
power	oilcap	2030	global	demo_2020	target_sds	64.3259399262456	0.0010168672044185
power	oilcap	2030	global	demo_2020	target_sps	73.1672932624214	0.00116354901534094
power	oilcap	2030	europe	demo_2020	projected	11.7887815602656	2.87517294870292e-4
power	oilcap	2030	europe	demo_2020	corporate_economy	4152.51807020809	0.00296267921080773
power	oilcap	2030	europe	demo_2020	target_cps	17.3590297195627	0.00157414832032622
power	oilcap	2030	europe	demo_2020	target_sds	17.0312241011351	0.00134373679692408
power	oilcap	2030	europe	demo_2020	target_sps	17.1733777150297	0.00148675053746761
power	oilcap	2031	global	demo_2020	projected	124.450756813016	0.0405767632488793
power	oilcap	2031	global	demo_2020	corporate_economy	15841.8615885938	0.0017153339427385
power	oilcap	2031	global	demo_2020	target_cps	73.7236803432274	0.0011775872033826
power	oilcap	2031	global	demo_2020	target_sds	61.7039656458697	9.64256093660523e-4
power	oilcap	2031	global	demo_2020	target_sps	70.865566368127	0.00112083618126918
power	oilcap	2031	europe	demo_2020	projected	11.7184986791969	2.89601319970695e-4
power	oilcap	2031	europe	demo_2020	corporate_economy	4148.04986246263	0.00300192077493937
power	oilcap	2031	europe	demo_2020	target_cps	17.1237382816989	0.0015232291085195
power	oilcap	2031	europe	demo_2020	target_sds	16.7260289799589	0.00127218097120723
power	oilcap	2031	europe	demo_2020	target_sps	16.9115985896014	0.00142504785030616
power	oilcap	2032	global	demo_2020	projected	123.909062267226	0.0405300538754059
power	oilcap	2032	global	demo_2020	corporate_economy	15764.0547752871	0.00173750804624377
power	oilcap	2032	global	demo_2020	target_cps	71.5574017686263	0.00113641112851847
power	oilcap	2032	global	demo_2020	target_sds	59.0819913654938	9.12835535743367e-4
power	oilcap	2032	global	demo_2020	target_sps	68.5638394738326	0.00107858396212776
power	oilcap	2032	europe	demo_2020	projected	11.6482157981283	2.91741482072203e-4
power	oilcap	2032	europe	demo_2020	corporate_economy	4143.58165471717	0.00319630944670887
power	oilcap	2032	europe	demo_2020	target_cps	16.8884468438352	0.00147421374655409
power	oilcap	2032	europe	demo_2020	target_sds	16.4208338587828	0.00120559497914299
power	oilcap	2032	europe	demo_2020	target_sps	16.649819464173	0.00136655028587421
power	oilcap	2033	global	demo_2020	projected	110.088124473226	0.0292241147264613
power	oilcap	2033	global	demo_2020	corporate_economy	15659.034915316	0.00173181655112256
power	oilcap	2033	global	demo_2020	target_cps	69.3911231940252	0.00109570601202352
power	oilcap	2033	global	demo_2020	target_sds	56.4600170851179	8.62565570725882e-4
power	oilcap	2033	global	demo_2020	target_sps	66.2621125795383	0.00103678494697375
power	oilcap	2033	europe	demo_2020	projected	11.5779329170596	2.93940080369429e-4
power	oilcap	2033	europe	demo_2020	corporate_economy	4139.11344697171	0.00322789233223861
power	oilcap	2033	europe	demo_2020	target_cps	16.6531554059714	0.00142699741763455
power	oilcap	2033	europe	demo_2020	target_sds	16.1156387376066	0.001143478435828
power	oilcap	2033	europe	demo_2020	target_sps	16.3880403387447	0.00131101443279711
power	oilcap	2034	global	demo_2020	projected	109.337307400024	0.0291993951272242
power	oilcap	2034	global	demo_2020	corporate_economy	15623.5290258834	0.00179404056687687
power	oilcap	2034	global	demo_2020	target_cps	67.2248446194242	0.00105546381984333
power	oilcap	2034	global	demo_2020	target_sds	53.8380428047421	8.13408007178091e-4
power	oilcap	2034	global	demo_2020	target_sps	63.9603856852439	9.95431882998036e-4
power	oilcap	2034	europe	demo_2020	projected	11.507650035991	2.96199541351872e-4
power	oilcap	2034	europe	demo_2020	corporate_economy	4134.64523922626	0.00332552037642202
power	oilcap	2034	europe	demo_2020	target_cps	16.4178639681076	0.00138148286058351
power	oilcap	2034	europe	demo_2020	target_sds	15.8104436164304	0.00108539594971545
power	oilcap	2034	europe	demo_2020	target_sps	16.1262612133163	0.00125822091882064
power	oilcap	2035	global	demo_2020	projected	108.586490326823	0.0291901239170312
power	oilcap	2035	global	demo_2020	corporate_economy	15297.7782506771	0.00176674199661372
power	oilcap	2035	global	demo_2020	target_cps	65.0585660448231	0.00101567669962696
power	oilcap	2035	global	demo_2020	target_sds	51.2160685243662	7.65326325415355e-4
power	oilcap	2035	global	demo_2020	target_sps	61.6586587909496	9.54517671329884e-4
power	oilcap	2035	europe	demo_2020	projected	11.4373671549223	2.98522427737159e-4
power	oilcap	2035	europe	demo_2020	corporate_economy	4130.1770314808	0.00331858238398543
power	oilcap	2035	europe	demo_2020	target_cps	16.1825725302438	0.00133757970109384
power	oilcap	2035	europe	demo_2020	target_sds	15.5052484952542	0.00103096690226905
power	oilcap	2035	europe	demo_2020	target_sps	15.864482087888	0.00120797151470887
power	oilcap	2036	global	demo_2020	projected	107.835673253621	0.0292023104895142
power	oilcap	2036	global	demo_2020	corporate_economy	15266.8140545348	0.00178257906901236
power	oilcap	2036	global	demo_2020	target_cps	62.892287470222	9.76336975618933e-4
power	oilcap	2036	global	demo_2020	target_sds	48.5940942439903	7.18285587017335e-4
power	oilcap	2036	global	demo_2020	target_sps	59.5158209298508	9.15648675631693e-4
power	oilcap	2036	europe	demo_2020	projected	11.3670842738537	3.00911448167306e-4
power	oilcap	2036	europe	demo_2020	corporate_economy	4125.70882373534	0.00330252171437569
power	oilcap	2036	europe	demo_2020	target_cps	15.94728109238	0.00129520385277436
power	oilcap	2036	europe	demo_2020	target_sds	15.200053374078	9.79857097416915e-4
power	oilcap	2036	europe	demo_2020	target_sps	15.6107532318564	0.00116083315880659
power	oilcap	2037	global	demo_2020	projected	107.08485618042	0.0292471777763777
power	oilcap	2037	global	demo_2020	corporate_economy	15235.8498583926	0.00178464614592872
power	oilcap	2037	global	demo_2020	target_cps	60.726008895621	9.37437143722504e-4
power	oilcap	2037	global	demo_2020	target_sds	45.9721199636145	6.72252350160623e-4
power	oilcap	2037	global	demo_2020	target_sps	57.372983068752	8.77257358810961e-4
power	oilcap	2037	europe	demo_2020	projected	11.296801392785	3.03369467745095e-4
power	oilcap	2037	europe	demo_2020	corporate_economy	4121.24061598988	0.00328658142734626
power	oilcap	2037	europe	demo_2020	target_cps	15.7119896545162	0.00125427697963647
power	oilcap	2037	europe	demo_2020	target_sds	14.8948582529018	9.31771893523392e-4
power	oilcap	2037	europe	demo_2020	target_sps	15.3570243758249	0.00111585075354795
power	oilcap	2038	global	demo_2020	projected	106.334039107218	0.0293479545098001
power	oilcap	2038	global	demo_2020	corporate_economy	15204.8856622503	0.00179163486762289
power	oilcap	2038	global	demo_2020	target_cps	58.5597303210199	8.98969866727728e-4
power	oilcap	2038	global	demo_2020	target_sds	43.3501456832386	6.27194590333854e-4
power	oilcap	2038	global	demo_2020	target_sps	55.2301452076532	8.39334969023877e-4
power	oilcap	2038	europe	demo_2020	projected	11.2265185117164	3.05899519496779e-4
power	oilcap	2038	europe	demo_2020	corporate_economy	4116.77240824442	0.00339835516117742
power	oilcap	2038	europe	demo_2020	target_cps	15.4766982166524	0.00121472601279224
power	oilcap	2038	europe	demo_2020	target_sds	14.5896631317256	8.86450519637725e-4
power	oilcap	2038	europe	demo_2020	target_sps	15.1032955197933	0.0010728796967911
power	oilcap	2039	global	demo_2020	projected	105.583222034017	0.0295611286376797
power	oilcap	2039	global	demo_2020	corporate_economy	15173.9214661081	0.00179833509835762
power	oilcap	2039	global	demo_2020	target_cps	56.3934517464188	8.60927969697754e-4
power	oilcap	2039	global	demo_2020	target_sds	40.7281714028627	5.83081626040296e-4
power	oilcap	2039	global	demo_2020	target_sps	53.0873073465544	8.01872966925955e-4
power	oilcap	2039	europe	demo_2020	projected	11.1562356306477	3.0850481685749e-4
power	oilcap	2039	europe	demo_2020	corporate_economy	4112.30420049896	0.00338225130006655
power	oilcap	2039	europe	demo_2020	target_cps	15.2414067787886	0.00117648271509045
power	oilcap	2039	europe	demo_2020	target_sds	14.2844680105494	8.43661344431389e-4
power	oilcap	2039	europe	demo_2020	target_sps	14.8495666637617	0.00103178803511989
power	oilcap	2040	global	demo_2020	projected	104.832404960815	0.030067800623311
power	oilcap	2040	global	demo_2020	corporate_economy	15142.9572699659	0.0017987980375189
power	oilcap	2040	global	demo_2020	target_cps	54.2271731718178	8.23304435507366e-4
power	oilcap	2040	global	demo_2020	target_sds	38.1061971224868	5.39884049125658e-4
power	oilcap	2040	global	demo_2020	target_sps	50.9444694854556	7.64863019261455e-4
power	oilcap	2040	europe	demo_2020	projected	11.0859527495791	3.11188767287462e-4
power	oilcap	2040	europe	demo_2020	corporate_economy	4107.83599275351	0.00336626480382328
power	oilcap	2040	europe	demo_2020	target_cps	15.0061153409248	0.00113948328823367
power	oilcap	2040	europe	demo_2020	target_sds	13.9792728893732	8.03197916586863e-4
power	oilcap	2040	europe	demo_2020	target_sps	14.5958378077301	9.92455110419554e-4
power	renewablescap	2020	europe	demo_2020	projected	2321.87861976541	0.0693639320854713
power	renewablescap	2020	europe	demo_2020	corporate_economy	445030.129274169	0.293974414856094
power	renewablescap	2020	europe	demo_2020	target_cps	2321.87861976541	0.267435160796756
power	renewablescap	2020	europe	demo_2020	target_sds	2321.87861976541	0.267435160796756
power	renewablescap	2020	europe	demo_2020	target_sps	2321.87861976541	0.267435160796756
power	renewablescap	2020	global	demo_2020	projected	7221.91368070529	0.306245111331216
power	renewablescap	2020	global	demo_2020	corporate_economy	1460072.50801348	0.15256199375051
power	renewablescap	2020	global	demo_2020	target_cps	7221.91368070529	0.1244841813636
power	renewablescap	2020	global	demo_2020	target_sds	7221.91368070529	0.1244841813636
power	renewablescap	2020	global	demo_2020	target_sps	7221.91368070529	0.1244841813636
power	renewablescap	2021	global	demo_2020	projected	7212.92893484577	0.306319648671206
power	renewablescap	2021	global	demo_2020	corporate_economy	1455346.72969795	0.15022674100822
power	renewablescap	2021	global	demo_2020	target_cps	7920.59692133571	0.135290772260508
power	renewablescap	2021	global	demo_2020	target_sds	8383.218902172	0.142844216586397
power	renewablescap	2021	global	demo_2020	target_sps	8064.16689685577	0.137676087372119
power	renewablescap	2021	europe	demo_2020	projected	2313.19577261291	0.069389470953062
power	renewablescap	2021	europe	demo_2020	corporate_economy	441516.467722808	0.290333006830025
power	renewablescap	2021	europe	demo_2020	target_cps	2456.16491040136	0.275463963327716
power	renewablescap	2021	europe	demo_2020	target_sds	2569.82065105407	0.28454808127131
power	renewablescap	2021	europe	demo_2020	target_sps	2490.93877310366	0.278260068205683
power	renewablescap	2022	global	demo_2020	projected	7203.94418898625	0.306376473269248
power	renewablescap	2022	global	demo_2020	corporate_economy	1459254.41437267	0.15031663098315
power	renewablescap	2022	global	demo_2020	target_cps	8619.28016196612	0.14590335574677
power	renewablescap	2022	global	demo_2020	target_sds	9544.52412184896	0.160787859058361
power	renewablescap	2022	global	demo_2020	target_sps	8906.42011120161	0.15061868170099799
power	renewablescap	2022	europe	demo_2020	projected	2304.51292546042	0.0694143380233956
power	renewablescap	2022	europe	demo_2020	corporate_economy	438002.806171448	0.286724421188706
power	renewablescap	2022	europe	demo_2020	target_cps	2590.45120123897	0.283081379296923
power	renewablescap	2022	europe	demo_2020	target_sds	2817.76268273527	0.300386858701238
power	renewablescap	2022	europe	demo_2020	target_sps	2659.99892664205	0.288451532506126
power	renewablescap	2023	global	demo_2020	projected	7520.40321012424	0.317205596528428
power	renewablescap	2023	global	demo_2020	corporate_economy	1485420.10177667	0.15109030536655
power	renewablescap	2023	global	demo_2020	target_cps	9317.96340440349	0.156327109803286
power	renewablescap	2023	global	demo_2020	target_sds	10705.8293451054	0.178329115279368
power	renewablescap	2023	global	demo_2020	target_sps	9748.6733273521	0.163318965778534
power	renewablescap	2023	europe	demo_2020	projected	2295.83007830792	0.0694385594596973
power	renewablescap	2023	europe	demo_2020	corporate_economy	434489.144620088	0.283148216148845
power	renewablescap	2023	europe	demo_2020	target_cps	2724.73749207659	0.290318237345017
power	renewablescap	2023	europe	demo_2020	target_sds	3065.70471363138	0.315088685231099
power	renewablescap	2023	europe	demo_2020	target_sps	2829.05908018044	0.29806357408539
power	renewablescap	2024	global	demo_2020	projected	7497.18999904369	0.317229591219802
power	renewablescap	2024	global	demo_2020	corporate_economy	1480102.83913163	0.150446052971974
power	renewablescap	2024	global	demo_2020	target_cps	10016.6466450339	0.166567029694865
power	renewablescap	2024	global	demo_2020	target_sds	11867.1345629926	0.195481370333434
power	renewablescap	2024	global	demo_2020	target_sps	10590.9265416979	0.175783681211589
power	renewablescap	2024	europe	demo_2020	projected	2287.14723115543	0.0694621600840293
power	renewablescap	2024	europe	demo_2020	corporate_economy	430975.483068727	0.27960395782017
power	renewablescap	2024	europe	demo_2020	target_cps	2859.02378271254	0.297202360811264
power	renewablescap	2024	europe	demo_2020	target_sds	3313.6467445274902	0.328771739501131
power	renewablescap	2024	europe	demo_2020	target_sps	2998.11923351869	0.307144240596466
power	renewablescap	2025	global	demo_2020	projected	6939.58891738076	0.303732102578887
power	renewablescap	2025	global	demo_2020	corporate_economy	1356670.82197558	0.14142719608414
power	renewablescap	2025	global	demo_2020	target_cps	10715.3298856643	0.176627936108664
power	renewablescap	2025	global	demo_2020	target_sds	13028.4397808798	0.212257422300782
power	renewablescap	2025	global	demo_2020	target_sps	11433.1797578484	0.188019321937968
power	renewablescap	2025	europe	demo_2020	projected	2039.82458869217	0.0653647896868414
power	renewablescap	2025	europe	demo_2020	corporate_economy	398503.308488607	0.284704203017208
power	renewablescap	2025	europe	demo_2020	target_cps	2993.31007355015	0.303758925410245
power	renewablescap	2025	europe	demo_2020	target_sds	3561.5887754236	0.341538370049754
power	renewablescap	2025	europe	demo_2020	target_sps	3167.17938725722	0.315736410278424
power	renewablescap	2026	global	demo_2020	projected	6513.13488049042	0.291311522285125
power	renewablescap	2026	global	demo_2020	corporate_economy	1282638.40141618	0.134625999497811
power	renewablescap	2026	global	demo_2020	target_cps	11104.3605411618	0.182093638600664
power	renewablescap	2026	global	demo_2020	target_sds	14449.7426946138	0.233980868661957
power	renewablescap	2026	global	demo_2020	target_sps	12046.8582697209	0.196768849061056
power	renewablescap	2026	europe	demo_2020	projected	2033.12173985416	0.0653872182066589
power	renewablescap	2026	europe	demo_2020	corporate_economy	395229.916197084	0.281483480435406
power	renewablescap	2026	europe	demo_2020	target_cps	3118.82443585263	0.309134325178712
power	renewablescap	2026	europe	demo_2020	target_sds	3918.62687042412	0.360255087237122
power	renewablescap	2026	europe	demo_2020	target_sps	3360.36910376386	0.325142707807329
power	renewablescap	2027	global	demo_2020	projected	6480.52798714321	0.291290378517131
power	renewablescap	2027	global	demo_2020	corporate_economy	1265606.29553043	0.132954783767117
power	renewablescap	2027	global	demo_2020	target_cps	11493.3911966592	0.187503079191188
power	renewablescap	2027	global	demo_2020	target_sds	15871.0456083477	0.255441590208842
power	renewablescap	2027	global	demo_2020	target_sps	12660.5367815933	0.205400596250361
power	renewablescap	2027	europe	demo_2020	projected	2026.41889101616	0.0654090931509601
power	renewablescap	2027	europe	demo_2020	corporate_economy	391956.523905562	0.278292984969106
power	renewablescap	2027	europe	demo_2020	target_cps	3244.33879815511	0.314265345334917
power	renewablescap	2027	europe	demo_2020	target_sds	4275.66496542464	0.37748694994031
power	renewablescap	2027	europe	demo_2020	target_sps	3553.55882027049	0.334011502923341
power	renewablescap	2028	global	demo_2020	projected	6447.92109379599	0.291254781893879
power	renewablescap	2028	global	demo_2020	corporate_economy	1258186.69953039	0.132280972355865
power	renewablescap	2028	global	demo_2020	target_cps	11882.4218521567	0.192857122140571
power	renewablescap	2028	global	demo_2020	target_sds	17292.3485220817	0.276644324411031
power	renewablescap	2028	global	demo_2020	target_sps	13274.2152934657	0.213916925811049
power	renewablescap	2028	europe	demo_2020	projected	2019.71604217815	0.0654304347647376
